id,frag1,frag2,new_smiles
1854,*N[C@H](C(=O)NC)C(C)C,*C(=O)C1=Cc2cc(Cl)c(C(C)(C)C)cc2O[C@@H]1C(F)(F)F,CNC(=O)[C@@H](NC(=O)C1=Cc2cc(Cl)c(C(C)(C)C)cc2O[C@@H]1C(F)(F)F)C(C)C
1855,*CCOCCOCCOCCO,*CCOCCOCCOCCOCCOCC,CCOCCOCCOCCOCCOCCCCOCCOCCOCCO
1856,*Cc1ccc2c(c1)COc1ccccc1C2=C(C)c1noc(=O)[nH]1,*Nc1ccncc1,CC(=C1c2ccc(CNc3ccncc3)cc2COc2ccccc21)c1noc(=O)[nH]1
1857,*[C@H]1O[C@H](CO)C[C@H](O)[C@H]1O,*c1ccc(CN2CC(C(=O)[O-])C2)c(F)c1,O=C([O-])C1CN(Cc2ccc([C@H]3O[C@H](CO)C[C@H](O)[C@H]3O)cc2F)C1
1858,*CCC=CCC,*c1ccccn1,CCC=CCCc1ccccn1
1859,*Cc1ccccc1,*CCCC(=O)O,O=C(O)CCCCc1ccccc1
1860,*Cc1cccc(OCc2cc(-c3ccsc3)cs2)c1,*[C@H]1O[C@H](CO)C[C@H](O)[C@H]1O,OC[C@@H]1C[C@H](O)[C@@H](O)[C@@H](Cc2cccc(OCc3cc(-c4ccsc4)cs3)c2)O1
1861,*c1ccc(C)cc1CC(=O)O,*C(=O)NCCCCCC,CCCCCCNC(=O)c1ccc(C)cc1CC(=O)O
1862,*c1ccc(CN2CC(C(=O)[O-])C2)c(F)c1,*c1c(F)cccc1Cl,O=C([O-])C1CN(Cc2ccc(-c3c(F)cccc3Cl)cc2F)C1
1863,*CC#CC(C)(C)C,*C(=O)CCCCCCC,CCCCCCCC(=O)CC#CC(C)(C)C
1864,*c1ccc(CSc2nc3c(c(=O)[nH]2)CCC3)cc1,*N1CCC[C@@H](C(=O)[O-])C1,O=C([O-])[C@@H]1CCCN(c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)C1
1865,*C(=O)CCCCCCCCC,*c1noc(=O)[nH]1,CCCCCCCCCC(=O)c1noc(=O)[nH]1
1866,*[C@H]1O[C@H](CO)C[C@H](O)[C@H]1O,*c1ccc([C@H](C)C(=O)[O-])cc1F,C[C@H](C(=O)[O-])c1ccc([C@H]2O[C@H](CO)C[C@H](O)[C@H]2O)c(F)c1
1867,*c1ccc(C)cc1CC(=O)O,*Cc1ccccc1,Cc1ccc(Cc2ccccc2)c(CC(=O)O)c1
1868,*CCO,*CCCCCCCC(=O)O,O=C(O)CCCCCCCCCO
1869,*CCC=CCC=CCCCCC,*CCCCC(=O)[O-],CCCCCC=CCC=CCCCCCCC(=O)[O-]
1870,*n1ccnc1,*c1ccc2c(c1)CC[C@@H]2n1c(CC)nc2ccn(Cc3ccccc3)c(=O)c21,CCc1nc2ccn(Cc3ccccc3)c(=O)c2n1[C@H]1CCc2cc(-n3ccnc3)ccc21
1871,*c1nc(-c2ccc(CN3CC(C(=O)[O-])C3)c(F)c2)no1,*CCC=CCC,CCC=CCCc1nc(-c2ccc(CN3CC(C(=O)[O-])C3)c(F)c2)no1
1872,*C(=O)CCCCCCCC=CCC,*CCC=CCCCC(=O)OC[C@@H](O)CO,CCC=CCCCCCCCC(=O)CCC=CCCCC(=O)OC[C@@H](O)CO
1873,*OC[C@H](O)CO,*Cc1ccccc1,OC[C@@H](O)COCc1ccccc1
1874,*CCC=CCCCC(=O)OC[C@@H](O)CO,*NCC(=O)O,O=C(O)CNCCC=CCCCC(=O)OC[C@@H](O)CO
1875,*CCOCCOCCO,*[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,OCCOCCOCC[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
1876,*Cc1ccc(Cl)cc1,*c1cccc(-c2ccc([C@H](C)C(=O)[O-])cc2F)c1,C[C@H](C(=O)[O-])c1ccc(-c2cccc(Cc3ccc(Cl)cc3)c2)c(F)c1
1877,*Nc1cccc(OC)c1,*[C@H]1O[C@H](CO)C[C@H](O)[C@H]1O,COc1cccc(N[C@H]2O[C@H](CO)C[C@H](O)[C@H]2O)c1
1878,*C(=O)CCCC,*C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H]2C[C@H]1OO2,CCCCC(=O)C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H]2C[C@H]1OO2
1879,*n1ccnc1C,*NCCC1CCCCC1,Cc1nccn1NCCC1CCCCC1
1880,*Cc1ccc(-c2noc(-c3ccc(CC(C)C)cc3)n2)cc1F,*NCC(=O)O,CC(C)Cc1ccc(-c2nc(-c3ccc(CNCC(=O)O)c(F)c3)no2)cc1
1881,*CCC=CCCC(=O)O,*n1c(CC)nc2ccn(Cc3ccccc3)c(=O)c21,CCc1nc2ccn(Cc3ccccc3)c(=O)c2n1CCC=CCCC(=O)O
1882,*NCc1ccc(O)c(OC)c1,*CCCCCCCCC(=O)O,COc1cc(CNCCCCCCCCC(=O)O)ccc1O
1883,*Nc1cccc2ccccc12,*Nc1cccc(OC)c1,COc1cccc(NNc2cccc3ccccc23)c1
1884,*c1cccc(-c2ccc([C@H](C)C(=O)[O-])cc2F)c1,*NCCC1CCCCC1,C[C@H](C(=O)[O-])c1ccc(-c2cccc(NCCC3CCCCC3)c2)c(F)c1
1885,*c1ccc(F)cc1,*c1ccc(N2CCN(C(C)=O)CC2)cc1,CC(=O)N1CCN(c2ccc(-c3ccc(F)cc3)cc2)CC1
1886,*[C@H]1O[C@H](CO)C[C@H](O)[C@H]1O,*C[C@H]1CO[C@](Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1,OC[C@@H]1C[C@H](O)[C@@H](O)[C@@H](C[C@H]2CO[C@](Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)O1
1887,*c1ccccc1CC(=O)O,*CCCCC(=O)[O-],O=C([O-])CCCCc1ccccc1CC(=O)O
1888,*NCC(=O)O,*c1ccccn1,O=C(O)CNc1ccccn1
1889,*n1c(CCC)nc2c(C)cccc21,*CCC=CCCCC(=O)OC[C@@H](O)CO,CCCc1nc2c(C)cccc2n1CCC=CCCCC(=O)OC[C@@H](O)CO
1890,*C(=O)C=Cc1ccc(Cl)cc1,*[C@H]1O[C@H](COC(=O)Nc2ccc(Cl)cc2)[C@H](O)[C@H](O)[C@H]1O,O=C(Nc1ccc(Cl)cc1)OC[C@H]1O[C@H](C(=O)C=Cc2ccc(Cl)cc2)[C@H](O)[C@@H](O)[C@H]1O
1891,*NCCC1CCCCC1,*[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,OC[C@H]1O[C@H](NCCC2CCCCC2)[C@H](O)[C@@H](O)[C@H]1O
1892,*CC(F)(F)COc1ccccc1,*C[C@@H](O)[C@@H](N)COP(=O)(O)O,N[C@@H](COP(=O)(O)O)[C@H](O)CCC(F)(F)COc1ccccc1
1893,*O,*CCC=CCCCCCCCC(=O)O,O=C(O)CCCCCCCC=CCCO
1894,*n1ccnc1,*c1c(Cl)cccc1Cl,Clc1cccc(Cl)c1-n1ccnc1
1895,*CCOCCOCCO,*c1ccc(C)cc1CC(=O)O,Cc1ccc(CCOCCOCCO)c(CC(=O)O)c1
1896,*N[C@H](C(=O)NC)C(C)C,*CCC=CCCCCCCC(=O)O,CNC(=O)[C@@H](NCCC=CCCCCCCC(=O)O)C(C)C
1897,*CCOCC,*C[C@@H](O)COP(=O)(O)O,CCOCCC[C@@H](O)COP(=O)(O)O
1898,*CCC=CCC=CCC=CCC,*C[C@@H](O)COP(=O)(O)O,CCC=CCC=CCC=CCCC[C@@H](O)COP(=O)(O)O
1899,*C(C)(C)C(=O)O,*C(=O)Oc1cccc(-c2ccc([C@H](C)C(=O)[O-])cc2F)c1,C[C@H](C(=O)[O-])c1ccc(-c2cccc(OC(=O)C(C)(C)C(=O)O)c2)c(F)c1
1900,*N[C@H](C(=O)NC)C1CCCCC1,*Cc1ccc2c(c1)COc1ccccc1C2=C(C)c1noc(=O)[nH]1,CNC(=O)[C@@H](NCc1ccc2c(c1)COc1ccccc1C2=C(C)c1noc(=O)[nH]1)C1CCCCC1
1901,*NCCSC(=O)CCCCCCCC,*C(=O)CCC,CCCCCCCCC(=O)SCCNC(=O)CCC
1902,*Cc1cccc(OCc2cc(-c3ccsc3)cs2)c1,*n1cnc2c(N)ncnc21,Nc1ncnc2c1ncn2Cc1cccc(OCc2cc(-c3ccsc3)cs2)c1
1903,*C(=O)Nc1ccncc1,*c1ccc(N2CCN(C(C)=O)CC2)cc1,CC(=O)N1CCN(c2ccc(C(=O)Nc3ccncc3)cc2)CC1
1904,*N1CCN(C(=O)[C@H](CO)NS(=O)(=O)c2ccc(Cl)cc2Cl)CC1,*NCC(=O)O,O=C(O)CNN1CCN(C(=O)[C@H](CO)NS(=O)(=O)c2ccc(Cl)cc2Cl)CC1
1905,*NCCC1CCCCC1,*CC(=O)Nc1cccc(OC)c1,COc1cccc(NC(=O)CNCCC2CCCCC2)c1
1906,*c1c(F)cccc1Cl,*NCc1ccc(O)c(OC)c1,COc1cc(CNc2c(F)cccc2Cl)ccc1O
1907,*c1ccc([C@H](C)C(=O)[O-])cc1F,*C(=O)c1cc2ccccc2o1,C[C@H](C(=O)[O-])c1ccc(C(=O)c2cc3ccccc3o2)c(F)c1
1908,*CCCN1CCCc2c(OC(C)(C)C(=O)O)cccc21,*CCCCC(=O)[O-],CC(C)(Oc1cccc2c1CCCN2CCCCCCCC(=O)[O-])C(=O)O
1909,*[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O,*S(=O)(=O)c1ccc(Cl)cc1Cl,C[C@@H]1C[C@H](N(C)C)[C@@H](O)[C@H](S(=O)(=O)c2ccc(Cl)cc2Cl)O1
1910,*C(=O)CCCC,*CCOCCOCCOCCO,CCCCC(=O)CCOCCOCCOCCO
1911,*CC(F)(F)COc1ccccc1,*N[C@H](C(=O)NC)C1CCCCC1,CNC(=O)[C@@H](NCC(F)(F)COc1ccccc1)C1CCCCC1
1912,*c1ccccc1,*c1nnn[nH]1,c1ccc(-c2nnn[nH]2)cc1
1913,*n1c(CCCC)nc(C)c(Cc2nc(C(C)(C)C)no2)c1=O,*CCCCCCCC(=O)O,CCCCc1nc(C)c(Cc2nc(C(C)(C)C)no2)c(=O)n1CCCCCCCC(=O)O
1914,*c1ccccc1CC(=O)O,*C[C@H](O)CO,O=C(O)Cc1ccccc1C[C@H](O)CO
1915,*CCOCCOCC,*CC(F)(F)COc1ccccc1,CCOCCOCCCC(F)(F)COc1ccccc1
1916,*C(=O)Cc1ccc(O)c(OC)c1,*C(=O)NCCCCCC,CCCCCCNC(=O)C(=O)Cc1ccc(O)c(OC)c1
1917,*N[C@H](C(=O)NC)C1CCCCC1,*C(=O)CCCCCCCCC,CCCCCCCCCC(=O)N[C@H](C(=O)NC)C1CCCCC1
1918,*n1ccnc1,*Cc1ccc(-c2noc(-c3ccc(CC(C)C)cc3)n2)cc1F,CC(C)Cc1ccc(-c2nc(-c3ccc(Cn4ccnc4)c(F)c3)no2)cc1
1919,*Cc1ccccc1,*Nc1cccc2ccccc12,c1ccc(CNc2cccc3ccccc23)cc1
1920,*[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1,*CCC=CCCCC(=O)O,CO[C@]1(C)C[C@H](CCC=CCCCC(=O)O)O[C@@H](C)[C@@H]1O
1921,*C(=O)Nc1cccc2ccccc12,*CCOCCOCCOCCO,O=C(CCOCCOCCOCCO)Nc1cccc2ccccc12
1922,*CCOCCOCC,*N1CCN(C(=O)[C@H](CC(C)C)NC(=O)c2cc3ccccc3s2)CC1,CCOCCOCCN1CCN(C(=O)[C@H](CC(C)C)NC(=O)c2cc3ccccc3s2)CC1
1923,*CCOCCOCCOCCOCC,*CCC=CCC=CCCC(=O)O,CCOCCOCCOCCOCCCCC=CCC=CCCC(=O)O
1924,*CCOCCOCCO,*[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1,CO[C@]1(C)C[C@H](CCOCCOCCO)O[C@@H](C)[C@@H]1O
1925,*CCCCC(=O)O,*c1ccc(F)cc1,O=C(O)CCCCc1ccc(F)cc1
1926,*N[C@H](C(=O)NC)C1CCCCC1,*C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H]2C[C@H]1OO2,CNC(=O)[C@@H](NC[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H]2C[C@H]1OO2)C1CCCCC1
1927,*NC,*CCC=CCC=CCCCC(=O)O,CNCCC=CCC=CCCCC(=O)O
1928,*CCCn1ccc2c(OC(C)(C)C(=O)O)cccc21,*C(=O)CCCCC,CCCCCC(=O)CCCn1ccc2c(OC(C)(C)C(=O)O)cccc21
1929,*C[C@@H](O)CO,*Nc1cccc(OC)c1,COc1cccc(NC[C@@H](O)CO)c1
1930,*CC(F)(F)C=C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H](O)C[C@H]1O,*c1cccc(C)c1C,Cc1cccc(CC(F)(F)C=C[C@@H]2[C@@H](CC=CCCCC(=O)[O-])[C@@H](O)C[C@H]2O)c1C
1931,*Cc1cccc(OCc2cc(-c3ccsc3)cs2)c1,*C[C@H](O)CO,OC[C@@H](O)CCc1cccc(OCc2cc(-c3ccsc3)cs2)c1
1932,*[C@H]1O[C@H](COC(=O)Nc2ccc(Cl)cc2)[C@H](O)[C@H](O)[C@H]1O,*C(=O)CCCCCCCC=CCC,CCC=CCCCCCCCC(=O)[C@H]1O[C@H](COC(=O)Nc2ccc(Cl)cc2)[C@H](O)[C@H](O)[C@H]1O
1933,*c1ccc2c(c1)CC[C@@H]2n1c(CC)nc2ccn(Cc3ccccc3)c(=O)c21,*NCC(=O)O,CCc1nc2ccn(Cc3ccccc3)c(=O)c2n1[C@H]1CCc2cc(NCC(=O)O)ccc21
1934,*C(=O)CCCCCCCCCCC,*C[C@@H](O)CO,CCCCCCCCCCCC(=O)C[C@@H](O)CO
1935,*CCOCCO,*CCC=CCC=CCC=CCCCC(=O)O,O=C(O)CCCC=CCC=CCC=CCCCCOCCO
1936,*C(=O)[C@H](CO)NC(=O)Cc1ccc(CCCCn2ccnc2C)cc1,*c1ccccc1,Cc1nccn1CCCCc1ccc(CC(=O)N[C@@H](CO)C(=O)c2ccccc2)cc1
1937,*O,*[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O,C[C@@H]1C[C@H](N(C)C)[C@@H](O)[C@H](O)O1
1938,*N[C@H]1CCC[C@@H](n2c(-c3ccccn3)nc3cc(C(=O)NC)ccc32)C1,*C(C)c1noc(=O)[nH]1,CNC(=O)c1ccc2c(c1)nc(-c1ccccn1)n2[C@@H]1CCC[C@H](NC(C)c2noc(=O)[nH]2)C1
1939,*C(=O)NCCCCCC,*C[C@@H](C)C=CCCCCC,CCCCCC=C[C@H](C)CC(=O)NCCCCCC
1940,*CCCCCCCCC(=O)O,*N1CCN(C(C)=O)CC1,CC(=O)N1CCN(CCCCCCCCC(=O)O)CC1
1941,*c1ccc(C)cc1CC(=O)O,*c1ccccc1CC(=O)O,Cc1ccc(-c2ccccc2CC(=O)O)c(CC(=O)O)c1
1942,*c1ccc(C(=O)N[C@H](C(=O)NC)C(C)C)o1,*N1CCN(C(C)=O)CC1,CNC(=O)[C@@H](NC(=O)c1ccc(N2CCN(C(C)=O)CC2)o1)C(C)C
1943,*C(=O)C1=Cc2cc(Cl)cc(Cl)c2O[C@@H]1C(F)(F)F,*N1CCN(C)CC1,CN1CCN(C(=O)C2=Cc3cc(Cl)cc(Cl)c3O[C@@H]2C(F)(F)F)CC1
1944,*CCOCCOCCOCCO,*CC#CC(C)(C)C,CC(C)(C)C#CCCCOCCOCCOCCO
1945,*CCOCCOCCOCCOCCO,*CCCN1CCCc2c(OC(C)(C)C(=O)O)cccc21,CC(C)(Oc1cccc2c1CCCN2CCCCCOCCOCCOCCOCCO)C(=O)O
1946,*CCOCCOCCOCCOCCOCC,*c1ccccc1-c1noc(=O)[nH]1,CCOCCOCCOCCOCCOCCc1ccccc1-c1noc(=O)[nH]1
1947,*CCC=CCCCCC,*c1ccccc1-c1noc(=O)[nH]1,CCCCCC=CCCc1ccccc1-c1noc(=O)[nH]1
1948,*N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)NCCC1CCCCC1,*Cc1ccccc1,NCCCC[C@H](NC(=O)[C@H](CO)NCc1ccccc1)C(=O)NCCC1CCCCC1
1949,*CCOCCOCCO,*Cc1ccc(-c2noc(-c3ccc(CC(C)C)cc3)n2)cc1F,CC(C)Cc1ccc(-c2nc(-c3ccc(CCCOCCOCCO)c(F)c3)no2)cc1
1950,*c1ccccc1,*C(=O)CCCCCC,CCCCCCC(=O)c1ccccc1
1951,*CCCOc1ccc2cc(C(=O)c3ccccc3)ccc2c1CCC,*C[C@H](O)CO,CCCc1c(OCCCC[C@H](O)CO)ccc2cc(C(=O)c3ccccc3)ccc12
1952,*CCC=CCCC(=O)O,*c1nc(-c2ccc(CN3CC(C(=O)[O-])C3)c(F)c2)no1,O=C(O)CCC=CCCc1nc(-c2ccc(CN3CC(C(=O)[O-])C3)c(F)c2)no1
1953,*C[C@@H](O)CO,*c1ccccn1,OC[C@H](O)Cc1ccccn1
1954,*NCC(=O)O,*c1noc(-c2ccc(CC(C)C)cc2)n1,CC(C)Cc1ccc(-c2nc(NCC(=O)O)no2)cc1
1955,*C(=O)CCC,*CC(F)(F)COc1ccccc1,CCCC(=O)CC(F)(F)COc1ccccc1
1956,*CCOCCOCC,*N1CCN(C(C)=O)CC1,CCOCCOCCN1CCN(C(C)=O)CC1
1957,*CCC=CCCCCCCC(=O)O,*c1ccc(C(=O)N[C@H](C(=O)NC)C(C)C)o1,CNC(=O)[C@@H](NC(=O)c1ccc(CCC=CCCCCCCC(=O)O)o1)C(C)C
1958,*C(=O)CCC,*C(=O)C1=Cc2cc(Cl)cc(Cl)c2O[C@@H]1C(F)(F)F,CCCC(=O)C(=O)C1=Cc2cc(Cl)cc(Cl)c2O[C@@H]1C(F)(F)F
1959,*CCOCCOCC,*Oc1cccc(-c2ccc([C@H](C)C(=O)[O-])cc2F)c1,CCOCCOCCOc1cccc(-c2ccc([C@H](C)C(=O)[O-])cc2F)c1
1960,*Cc1ccc(-c2noc(-c3ccc(CC(C)C)cc3)n2)cc1F,*N1CCN(C)CC1,CC(C)Cc1ccc(-c2nc(-c3ccc(CN4CCN(C)CC4)c(F)c3)no2)cc1
1961,*CCCCCCCC(=O)O,*n1ccnc1,O=C(O)CCCCCCCn1ccnc1
1962,*C(=O)C=Cc1ccc(Cl)cc1,*[C@H](COC(=O)CCCCCC)CO[P@@](=O)([O-])OCCN,CCCCCCC(=O)OC[C@H](CO[P@@](=O)([O-])OCCN)C(=O)C=Cc1ccc(Cl)cc1
1963,*CCOCCOCCOCCOCCOCCOCC,*[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O,CCOCCOCCOCCOCCOCCOCC[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O
1964,*C(=O)Nc1ccncc1,*NCCC1CCCCC1,O=C(NCCC1CCCCC1)Nc1ccncc1
1965,*CCC=CCC=CCCCCC,*N1CC(C(=O)[O-])C1,CCCCCC=CCC=CCCN1CC(C(=O)[O-])C1
1966,*[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,*CCC=CCC,CCC=CCC[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
1967,*n1c(CCCC)nc(C)c(Cc2nc(C(C)(C)C)no2)c1=O,*CCOCCO,CCCCc1nc(C)c(Cc2nc(C(C)(C)C)no2)c(=O)n1CCOCCO
1968,*c1c(Cl)cccc1Cl,*CCC=CCC,CCC=CCCc1c(Cl)cccc1Cl
1969,*NCCCCCC,*C(=O)Cc1ccc(O)c(OC)c1,CCCCCCNC(=O)Cc1ccc(O)c(OC)c1
1970,*n1ccnc1C,*Nc1cccc(OC)c1,COc1cccc(Nn2ccnc2C)c1
1971,*CCOCC,*Cc1ccc(Cl)cc1,CCOCCCc1ccc(Cl)cc1
1972,*c1ccc(N2CCN(C(C)=O)CC2)cc1,*c1nnn[nH]1,CC(=O)N1CCN(c2ccc(-c3nnn[nH]3)cc2)CC1
1973,*NC,*[C@H](COC(=O)CCCCCC)CO[P@@](=O)([O-])OCCN,CCCCCCC(=O)OC[C@H](CO[P@@](=O)([O-])OCCN)NC
1974,*O,*C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H](O)C[C@H]1O,O=C([O-])CCCC=CC[C@@H]1[C@@H](CO)[C@H](O)C[C@@H]1O
1975,*c1ccc(C(=O)N[C@H](C(=O)NC)C(C)C)o1,*c1ccc(CC(C)C)cc1,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(CC(C)C)cc2)o1)C(C)C
1976,*NCCC(=O)NCCSC(=O)CCCCCCCC,*C(C)c1noc(=O)[nH]1,CCCCCCCCC(=O)SCCNC(=O)CCNC(C)c1noc(=O)[nH]1
1977,*CCC=CCC=CCCCC(=O)OC[C@@H](O)CO,*c1ccccc1-c1nnn[nH]1,O=C(CCCC=CCC=CCCc1ccccc1-c1nnn[nH]1)OC[C@@H](O)CO
1978,*C(=O)NCCCCCC,*CC=CC#CC(C)(C)C,CCCCCCNC(=O)CC=CC#CC(C)(C)C
1979,*n1ccc2c(OC(C)(C)C(=O)O)cccc21,*NCc1ccc(O)c(OC)c1,COc1cc(CNn2ccc3c(OC(C)(C)C(=O)O)cccc32)ccc1O
1980,*c1cccc(CN(CC)CC=CC#CC(C)(C)C)c1,*CCOCCOCC,CCOCCOCCc1cccc(CN(CC)CC=CC#CC(C)(C)C)c1
1981,*C(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC,*N1CC(C(=O)[O-])C1,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)N1CC(C(=O)[O-])C1
1982,*CCC=CCC,*[C@H]1O[C@H](COC(=O)Nc2ccc(Cl)cc2)[C@H](O)[C@H](O)[C@H]1O,CCC=CCC[C@H]1O[C@H](COC(=O)Nc2ccc(Cl)cc2)[C@H](O)[C@H](O)[C@H]1O
1983,*OC[C@@H](O)CO,*CCCCCCCCC,CCCCCCCCCOC[C@@H](O)CO
1984,*C(C)=O,*O[C@H](COC(=O)CCCCCC)CO[P@@](=O)([O-])OCCN,CCCCCCC(=O)OC[C@H](CO[P@@](=O)([O-])OCCN)OC(C)=O
1985,*C(C)=O,*CCC=C[C@@H](C)C=CCCCCC,CCCCCC=C[C@H](C)C=CCCC(C)=O
1986,*c1ccccc1-c1noc(=O)[nH]1,*c1c(Cl)cccc1Cl,O=c1[nH]c(-c2ccccc2-c2c(Cl)cccc2Cl)no1
1987,*c1cccc(OC(=O)NCCCCCC)c1,*[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O,CCCCCCNC(=O)Oc1cccc([C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)c1
1988,*CCOCC,*C(=O)[C@H](CC(C)C)NC(=O)c1cc2ccccc2s1,CCOCCC(=O)[C@H](CC(C)C)NC(=O)c1cc2ccccc2s1
1989,*CCOCC,*[C@H]1O[C@H](COC(=O)Nc2cccc3ccccc23)[C@H](O)[C@H](O)[C@H]1O,CCOCC[C@H]1O[C@H](COC(=O)Nc2cccc3ccccc23)[C@H](O)[C@H](O)[C@H]1O
1990,*Cc1cc(-c2ccsc2)cs1,*N[C@H](C(=O)NC)C1CCCCC1,CNC(=O)[C@@H](NCc1cc(-c2ccsc2)cs1)C1CCCCC1
1991,*CCCCCCCC(=O)O,*C(=O)CCCC,CCCCC(=O)CCCCCCCC(=O)O
1992,*C(=O)CCCCCCCCC,*n1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21,CCCCCCCCCC(=O)n1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21
1993,*OC[C@H](O)CO,*NCCSC(=O)CCCCCCCC,CCCCCCCCC(=O)SCCNOC[C@H](O)CO
1994,*C(=O)Nc1ccc(Cl)cc1,*NCc1ccc(O)c(OC)c1,COc1cc(CNC(=O)Nc2ccc(Cl)cc2)ccc1O
1995,*CCOCCO,*C[C@@H](O)CO,OCCOCCC[C@@H](O)CO
1996,*C(=O)c1ccc(Br)s1,*C(=O)CCCC,CCCCC(=O)C(=O)c1ccc(Br)s1
1997,*C(=O)CCCCC,*c1ccc(F)cc1,CCCCCC(=O)c1ccc(F)cc1
1998,*CCC=CCCCCCCC(=O)O,*CCC=CCCCC(=O)OC[C@@H](O)CO,O=C(O)CCCCCCC=CCCCCC=CCCCC(=O)OC[C@@H](O)CO
1999,*C(=O)CCCCC,*CC[C@@H]1[C@@H](C=CC(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,CCCCCC(=O)CC[C@@H]1[C@@H](C=CC(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O
2000,*C(=O)CCCCC=CC(C)C,*CCC=CCCCC(=O)O,CC(C)C=CCCCCC(=O)CCC=CCCCC(=O)O
2001,*n1cnc2c(N)ncnc21,*CCOCCOCCO,Nc1ncnc2c1ncn2CCOCCOCCO
2002,*CCCCCCCC(=O)O,*CCOCCOCCOCCOCCOCCO,O=C(O)CCCCCCCCCOCCOCCOCCOCCOCCO
2003,*N1CCN(C(=O)[C@H](CO)NS(=O)(=O)c2ccc(Cl)cc2Cl)CC1,*c1ccccc1,O=C([C@H](CO)NS(=O)(=O)c1ccc(Cl)cc1Cl)N1CCN(c2ccccc2)CC1
2004,*CCOCCOCC,*CCOCCOCCOCCOCCOCCO,CCOCCOCCCCOCCOCCOCCOCCOCCO
2005,*C(=O)CCCCCCCCC,*C(O)CC1CCC(O)C(OC)C1,CCCCCCCCCC(=O)C(O)CC1CCC(O)C(OC)C1
2006,*C(=O)c1cc2ccccc2o1,*n1c(CCC)nc2c(C)cccc21,CCCc1nc2c(C)cccc2n1C(=O)c1cc2ccccc2o1
2007,*C(=O)CCCCCCCCCCC,*CCCCC(=O)OC[C@@H](O)CO,CCCCCCCCCCCC(=O)CCCCC(=O)OC[C@@H](O)CO
2008,*C(=O)C1=Cc2cc(Cl)c(C(C)(C)C)cc2O[C@@H]1C(F)(F)F,*CCOCCOCCOCCO,CC(C)(C)c1cc2c(cc1Cl)C=C(C(=O)CCOCCOCCOCCO)[C@@H](C(F)(F)F)O2
2009,*c1ccc([C@H](C)C(=O)[O-])cc1F,*O,C[C@H](C(=O)[O-])c1ccc(O)c(F)c1
2010,*CC(F)(F)COc1ccccc1,*C(=O)c1cc2ccccc2o1,O=C(CC(F)(F)COc1ccccc1)c1cc2ccccc2o1
2011,*Nc1ccncc1,*C[C@@H]1[C@@H](CC=CCCCC(=O)[O-])[C@@H](O)C[C@H]1O,O=C([O-])CCCC=CC[C@@H]1[C@@H](CNc2ccncc2)[C@H](O)C[C@@H]1O
2012,*CCOCCOCCOCCOCCOCCOCC,*C(=O)CCCCC=CC(C)C,CCOCCOCCOCCOCCOCCOCCC(=O)CCCCC=CC(C)C
2013,*CCCCCCCCC(=O)O,*CCOCCOCCOCCOCCOCCOCC,CCOCCOCCOCCOCCOCCOCCCCCCCCCCC(=O)O
2014,*N1CCN(C(C)=O)CC1,*CCOCCOCCOCCOCCOCC,CCOCCOCCOCCOCCOCCN1CCN(C(C)=O)CC1
2015,*NCCC1CCCCC1,*[C@H]1O[C@H](COC(=O)Nc2ccc(Cl)cc2)[C@H](O)[C@H](O)[C@H]1O,O=C(Nc1ccc(Cl)cc1)OC[C@H]1O[C@H](NCCC2CCCCC2)[C@H](O)[C@@H](O)[C@H]1O
