id,frag1,frag2,new_smiles
986,*c1sc2cc(C)ccc2[n+]1C,*n1c2c([n+](CCOC)c1C)C(=O)c1ccccc1C2=O,COCC[n+]1c2c(n(-c3sc4cc(C)ccc4[n+]3C)c1C)C(=O)c1ccccc1C2=O
987,*CCOCCOC,*CCS,COCCOCCCCS
988,*CCOCCOCCOCC,*CCOCCO,CCOCCOCCOCCCCOCCO
989,*O,*CCOCCOCCOCCOCCO,OCCOCCOCCOCCOCCO
990,*CCOCCOCCOCCOCC,*c1sc2cc(C)ccc2[n+]1C,CCOCCOCCOCCOCCc1sc2cc(C)ccc2[n+]1C
991,*c1cc2ccccc2c(N=C(N)c2nc(C)cc(C)n2)n1,*NC,CNc1cc2ccccc2c(N=C(N)c2nc(C)cc(C)n2)n1
992,*CCO,*N(C)C,CN(C)CCO
993,*c1c(NCCCCCCO)c(=O)c1=O,*C(=O)c1ccc(S)cc1,O=C(c1ccc(S)cc1)c1c(NCCCCCCO)c(=O)c1=O
994,*c1cc(C(=O)Nc2cccc(-c3nnn[nH]3)c2)cc(C(F)(F)F)c1,*CCOCC,CCOCCc1cc(C(=O)Nc2cccc(-c3nnn[nH]3)c2)cc(C(F)(F)F)c1
995,*CC[C@@H](N)C(=O)[O-],*c1cccc(NC(=O)c2cc(-n3cccn3)cc(C(F)(F)F)c2)c1,N[C@H](CCc1cccc(NC(=O)c2cc(-n3cccn3)cc(C(F)(F)F)c2)c1)C(=O)[O-]
996,*[C@H]1C[C@H](O)[C@@H](CO[P@H](=O)[O-])O1,*C(=O)c1cc(-n2cccn2)cc(C(F)(F)F)c1,O=C(c1cc(-n2cccn2)cc(C(F)(F)F)c1)[C@H]1C[C@H](O)[C@@H](CO[P@H](=O)[O-])O1
997,*C(=O)[C@@H](N)Cc1ccccc1,*CCOCCOC,COCCOCCC(=O)[C@@H](N)Cc1ccccc1
998,*c1c(NCCOCCO)c(=O)c1=O,*C(=O)[C@@H](N)Cc1ccccc1,N[C@@H](Cc1ccccc1)C(=O)c1c(NCCOCCO)c(=O)c1=O
999,*CCOCCOCCOCCOCCOCC,*NCc1nc2ccccc2[nH]1,CCOCCOCCOCCOCCOCCNCc1nc2ccccc2[nH]1
1000,*CCOCCOCCOCC,*C(=O)[C@@H](N)Cc1ccccc1,CCOCCOCCOCCC(=O)[C@@H](N)Cc1ccccc1
