id,frag1,frag2,new_smiles
143,*N[C@@H]1Cc2ccccc2[C@H]1CCCC(=O)O,*C(=O)c1cnn(-c2ccc(C(=O)O)cc2)c1C(C)(C)C,CC(C)(C)c1c(C(=O)N[C@@H]2Cc3ccccc3[C@H]2CCCC(=O)O)cnn1-c1ccc(C(=O)O)cc1
144,*N[C@@H](CCSC)C(=O)O,*c1nc(NCc2ccccn2)c2c(ccn2C)n1,CSCC[C@H](Nc1nc(NCc2ccccn2)c2c(ccn2C)n1)C(=O)O
145,*C(=O)c1ccc(-c2ccnc3cc(OC)ccc23)cc1C1CCCC1,*C(C)(C)C(=O)[O-],COc1ccc2c(-c3ccc(C(=O)C(C)(C)C(=O)[O-])c(C4CCCC4)c3)ccnc2c1
146,*NCCC[N+](C)(C)CCCS(=O)(=O)[O-],*CCCNCc1cccnc1,C[N+](C)(CCCNCCCNCc1cccnc1)CCCS(=O)(=O)[O-]
147,*CCCCCC(C)(C)OC,*N(CC(C)C)[C@@H]1CNC[C@H](C(=O)N2CCOCC2)C1,COC(C)(C)CCCCCN(CC(C)C)[C@@H]1CNC[C@H](C(=O)N2CCOCC2)C1
148,*N[C@H](C)c1ccc(-c2cc(F)cnc2Cl)cc1,*Cc1cccnc1C#N,C[C@@H](NCc1cccnc1C#N)c1ccc(-c2cc(F)cnc2Cl)cc1
149,*[C@@H]1O[C@H](CN2CCCC23CCNCC3)[C@@H](O)[C@H]1O,*c1cc(F)cc(Br)c1,O[C@@H]1[C@H](O)[C@@H](CN2CCCC23CCNCC3)O[C@H]1c1cc(F)cc(Br)c1
150,*C(=O)N1CC[C@@]2(C(=O)Nc3ccccc32)[C@@H]1C(C)C,*CCC=CCC,CCC=CCCC(=O)N1CC[C@@]2(C(=O)Nc3ccccc32)[C@@H]1C(C)C
151,*OC[C@H](COP(=O)([O-])[O-])OC(=O)CCCCCCCC,*CCOCC,CCCCCCCCC(=O)O[C@H](COCCOCC)COP(=O)([O-])[O-]
152,*N1CCC[C@@H](C(=O)[O-])C1,*CCOCCOCCOCCOCC,CCOCCOCCOCCOCCN1CCC[C@@H](C(=O)[O-])C1
153,*N[C@@H]1[C@@H]2C[C@@H]3C[C@H]1C[C@@](C(N)=O)(C3)C2,*C(=O)c1cccn(Cc2ccc(F)c(F)c2)c1=O,NC(=O)[C@]12C[C@@H]3C[C@H](C1)[C@@H](NC(=O)c1cccn(Cc4ccc(F)c(F)c4)c1=O)[C@@H](C3)C2
154,*CCOCCOCC,*NC[C@H](O)CN1CCc2ccccc2C1,CCOCCOCCNC[C@H](O)CN1CCc2ccccc2C1
155,*C(=O)C=Cc1ccc(Cl)cc1,*CC1CC1,O=C(C=Cc1ccc(Cl)cc1)CC1CC1
156,*c1ccc(C2(C(=O)Nc3ccc(F)cc3)COC2)cc1,*n1ccc2c(OC(C)(C)C(=O)O)cccc21,CC(C)(Oc1cccc2c1ccn2-c1ccc(C2(C(=O)Nc3ccc(F)cc3)COC2)cc1)C(=O)O
157,*N1CCCc2cc(O)c(O)cc2C1,*c1c2c(nc3ccccc13)CCCC2,Oc1cc2c(cc1O)CN(c1c3c(nc4ccccc14)CCCC3)CCC2
158,*n1c(=O)c2cc(C#CCc3ccccc3)ccc2n(C)c1=O,*C[C@@H](O)CCCCC,CCCCC[C@H](O)Cn1c(=O)c2cc(C#CCc3ccccc3)ccc2n(C)c1=O
159,*[C@@H]1O[C@@H](C)[C@H](O)[C@@H](OC(=O)c2c3ccccc3cc3ccccc23)[C@H]1O,*C(C)(C)C(=O)[O-],C[C@@H]1O[C@@H](C(C)(C)C(=O)[O-])[C@H](O)[C@H](OC(=O)c2c3ccccc3cc3ccccc23)[C@H]1O
160,*C(=O)[C@H](C)[C@H]1CC[C@H](c2ccnc3ccc(F)cc32)CC1,*CCOCCO,C[C@@H](C(=O)CCOCCO)[C@H]1CC[C@H](c2ccnc3ccc(F)cc32)CC1
161,*C(=O)Oc1cccc(-c2ccc([C@H](C)C(=O)[O-])cc2F)c1,*C[C@@H](O)[C@@H](N)CO,C[C@H](C(=O)[O-])c1ccc(-c2cccc(OC(=O)C[C@@H](O)[C@@H](N)CO)c2)c(F)c1
162,*CCC[C@H](C)CCC,*[C@@H](Cc1ccc(OCCN(C)c2ccccn2)cc1)C(=O)[O-],CCC[C@@H](C)CCC[C@@H](Cc1ccc(OCCN(C)c2ccccn2)cc1)C(=O)[O-]
163,*C(=O)[C@H]1C[C@](O)(C(F)(F)F)C1,*c1ccc(C(=O)N[C@H](C(=O)NC)C(C)C)o1,CNC(=O)[C@@H](NC(=O)c1ccc(C(=O)[C@H]2C[C@](O)(C(F)(F)F)C2)o1)C(C)C
164,*CCCCCCCCC(=O)O,*Cc1cccnc1C#N,N#Cc1ncccc1CCCCCCCCCC(=O)O
165,*CCC=CCCCCC,*NCCC(=O)NCCSC(=O)C=Cc1ccc(N(C)C)cc1,CCCCCC=CCCNCCC(=O)NCCSC(=O)C=Cc1ccc(N(C)C)cc1
166,*c1nnn(-c2ccc(CCN3CCc4cc(OC)c(OC)cc4C3)cc2)n1,*c1ccc(C2CC2)nc1,COc1cc2c(cc1OC)CN(CCc1ccc(-n3nnc(-c4ccc(C5CC5)nc4)n3)cc1)CC2
167,*c1cn(C2CCCC2)c2ncnc(N)c12,*C(=O)c1cnc(OC)c2c1cnn2-c1ccc(F)cc1,COc1ncc(C(=O)c2cn(C3CCCC3)c3ncnc(N)c23)c2cnn(-c3ccc(F)cc3)c12
168,*[C@@H](Cc1ccccc1)C(=O)O,*CCCC(=O)O,O=C(O)CCC[C@@H](Cc1ccccc1)C(=O)O
169,*N1C=CCC(C(N)=O)=C1,*C(C)c1cc(C(C)(C)C)cc(C(C)(C)C)c1,CC(c1cc(C(C)(C)C)cc(C(C)(C)C)c1)N1C=CCC(C(N)=O)=C1
170,*c1nc(-c2ccccc2Cl)c(-c2ccccc2Cl)[nH]1,*N[C@@H](CCO)C(=O)[O-],O=C([O-])[C@H](CCO)Nc1nc(-c2ccccc2Cl)c(-c2ccccc2Cl)[nH]1
171,*[C@@H]1CCCNC[C@H]1NC(=O)c1ccc(O)cc1,*c1nc2ccccc2[nH]1,O=C(N[C@@H]1CNCCC[C@H]1c1nc2ccccc2[nH]1)c1ccc(O)cc1
172,*C1C[C@@H](O)C[C@H](O)C1=C,*C(=O)CCc1c[nH]c2ccc(OC)cc12,C=C1C(C(=O)CCc2c[nH]c3ccc(OC)cc23)C[C@@H](O)C[C@@H]1O
173,*Cc1ccco1,*CCOc1ccc(C[C@H](OCC)C(=O)[O-])cc1,CCO[C@@H](Cc1ccc(OCCCc2ccco2)cc1)C(=O)[O-]
174,*c1ccnc2cc(OC)ccc12,*O[C@@H](CO)COC(=O)CCCCCCCCC,CCCCCCCCCC(=O)OC[C@H](CO)Oc1ccnc2cc(OC)ccc12
175,*CCCC(=O)N(C)[C@H](C)CCO,*CC[C@@H]1[C@@H](C=C[C@@H](O)CCCCC)[C@H](O)C[C@@H]1O,CCCCC[C@H](O)C=C[C@@H]1[C@@H](CCCCCC(=O)N(C)[C@H](C)CCO)[C@@H](O)C[C@H]1O
176,*N[C@@H](CSCC(C)C)C(=O)O,*n1cnc2ccc(C#N)cc21,CC(C)CSC[C@H](Nn1cnc2ccc(C#N)cc21)C(=O)O
177,*C(=O)c1ccc(N2CCCCC2)cc1,*c1nc2ccc(C(=O)[O-])cc2s1,O=C([O-])c1ccc2nc(C(=O)c3ccc(N4CCCCC4)cc3)sc2c1
178,*c1cc(F)cc(-c2ncncc2F)c1,*Cc1ccc(C)cc1,Cc1ccc(Cc2cc(F)cc(-c3ncncc3F)c2)cc1
179,*Nc1ccccc1,*N(C)[C@H](C)CCO,C[C@H](CCO)N(C)Nc1ccccc1
180,*CC=C1C[C@@H](O)C[C@H](O)C1=C,*[C@H]1O[C@H](CO)[C@H](OCc2ccc(C)cc2)[C@H](O)[C@H]1O,C=C1C(=CC[C@H]2O[C@H](CO)[C@H](OCc3ccc(C)cc3)[C@H](O)[C@H]2O)C[C@@H](O)C[C@@H]1O
181,*C(=O)c1cccc(Cl)c1,*C(=O)[C@@H](NC(=O)C1(F)CC1)C(C)(C)C,CC(C)(C)[C@H](NC(=O)C1(F)CC1)C(=O)C(=O)c1cccc(Cl)c1
182,*N(C)[C@H](C)CCO,*c1cc(=O)n(-c2ccc(Cl)cc2)nc1-c1ncn[nH]1,C[C@H](CCO)N(C)c1cc(=O)n(-c2ccc(Cl)cc2)nc1-c1ncn[nH]1
183,*CC(F)(F)COc1ccccc1,*c1cccc(N2CC[NH2+]CC2)c1,FC(F)(COc1ccccc1)Cc1cccc(N2CC[NH2+]CC2)c1
184,*NCc1ccc(OCCN2CCOCC2)cc1,*C(=O)CSc1nnc[nH]1,O=C(CSc1nnc[nH]1)NCc1ccc(OCCN2CCOCC2)cc1
185,*c1ccc(NC(=O)c2ccccc2)cc1,*[C@H]1O[C@H](COC(=O)CCc2ccccc2)[C@H](O)[C@H](O)[C@H]1O,O=C(CCc1ccccc1)OC[C@H]1O[C@H](c2ccc(NC(=O)c3ccccc3)cc2)[C@H](O)[C@@H](O)[C@H]1O
186,*CCN(C)[C@H]1CCCCN1,*c1ccc(Cl)c(F)c1,CN(CCc1ccc(Cl)c(F)c1)[C@H]1CCCCN1
187,*n1ncc(C(=O)N[C@H]2[C@@H]3C[C@H]4C[C@@H](C3)C[C@@H]2C4)c1C(C)(C)C,*C1Cc2cc(OC)c(OC)cc2C1=O,COc1cc2c(cc1OC)C(=O)C(n1ncc(C(=O)N[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)c1C(C)(C)C)C2
188,*N1C[C@H](C)O[C@@H](C)C1,*c1ccccc1[C@@H](O)c1ccccc1,C[C@H]1CN(c2ccccc2[C@@H](O)c2ccccc2)C[C@H](C)O1
189,*C1Cc2cc(OC)c(OC)cc2C1=O,*C[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,COc1cc2c(cc1OC)C(=O)C(C[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)C2
190,*n1nc(-c2nnc[nH]2)c(NC2CCCCC2)cc1=O,*N1CCN(C)CC1,CN1CCN(n2nc(-c3nnc[nH]3)c(NC3CCCCC3)cc2=O)CC1
191,*C(=O)Nc1ccc(Cl)cc1,*C1CCOCC1,O=C(Nc1ccc(Cl)cc1)C1CCOCC1
192,*N(CCC)C(=O)N[C@@H](CSCC(C)C)C(=O)O,*CCC[C@H](C)CCC,CCC[C@@H](C)CCCN(CCC)C(=O)N[C@@H](CSCC(C)C)C(=O)O
193,*NCC1C=C1,*c1nc(N)nc(CC)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(C)O2,CCc1nc(N)nc(NCC2C=C2)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(C)(C)O2
194,*C(=O)CNC(=O)CCCCCCCCCCCCCCC,*N1[C@@H]2CC[C@H]1C[C@@H](C(=O)[O-])C2,CCCCCCCCCCCCCCCC(=O)NCC(=O)N1[C@@H]2CC[C@H]1C[C@@H](C(=O)[O-])C2
195,*c1ccc2c(c1)NC(=O)CC2,*n1cncn1,O=C1CCc2ccc(-n3cncn3)cc2N1
196,*N1CCCCC1,*C(=O)O[C@H](CC)c1cc(-c2ccc(OC(C)(C)C(=O)O)cc2)no1,CC[C@@H](OC(=O)N1CCCCC1)c1cc(-c2ccc(OC(C)(C)C(=O)O)cc2)no1
197,*S(=O)(=O)c1ccccc1F,*C(=O)c1ccc(N2CCN(c3cc(Cl)ccc3C)CC2)cc1F,Cc1ccc(Cl)cc1N1CCN(c2ccc(C(=O)S(=O)(=O)c3ccccc3F)c(F)c2)CC1
198,*CCCC,*O[C@@H](COC(=O)CCCCCCCCC)CO[P@@](=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCC(=O)OC[C@@H](CO[P@@](=O)([O-])OCC[N+](C)(C)C)OCCCC
199,*C1CCNCC1,*NCCCCCC,CCCCCCNC1CCNCC1
200,*NCCC(=O)NCCSCC=O,*C(=O)c1cc2cc(OC)ccc2[nH]1,COc1ccc2[nH]c(C(=O)NCCC(=O)NCCSCC=O)cc2c1
201,*c1ccccc1C(=O)O,*c1cc(F)cnc1Cl,O=C(O)c1ccccc1-c1cc(F)cnc1Cl
202,*C(=O)[C@H]1CCCCN1S(=O)(=O)c1ccc(C)cc1,*CCN(C)C,Cc1ccc(S(=O)(=O)N2CCCC[C@@H]2C(=O)CCN(C)C)cc1
203,*Cc1c(OC)cc2c(c1OC)C(=O)c1ccccc1C2=O,*C(=O)C1CCCCC1,COc1cc2c(c(OC)c1CC(=O)C1CCCCC1)C(=O)c1ccccc1C2=O
204,*C(=O)c1ccc(I)cc1,*C(F)F,O=C(c1ccc(I)cc1)C(F)F
205,*c1ccc(CN(CC(C)C)S(=O)(=O)Cc2ccccc2)s1,*C(=O)C=C,C=CC(=O)c1ccc(CN(CC(C)C)S(=O)(=O)Cc2ccccc2)s1
206,*Nc1ccc(F)c([C@]2(CF)CC[C@@](C)(S(C)(=O)=O)C(N)=N2)c1,*CCN(C)C,CN(C)CCNc1ccc(F)c([C@]2(CF)CC[C@@](C)(S(C)(=O)=O)C(N)=N2)c1
207,*c1ccc(CC(=O)O)cc1F,*c1ccc(OC(F)(F)F)cc1,O=C(O)Cc1ccc(-c2ccc(OC(F)(F)F)cc2)c(F)c1
208,*c1c(F)c(F)c(F)c(F)c1F,*c1c[nH]c2ccncc12,Fc1c(F)c(F)c(-c2c[nH]c3ccncc23)c(F)c1F
209,*C(=O)[C@H](CO)NC(=O)CCCCCCCCCO,*C(=O)Nc1ccc(Cl)cc1,O=C(CCCCCCCCCO)N[C@@H](CO)C(=O)C(=O)Nc1ccc(Cl)cc1
210,*S(=O)(=O)c1cccc2c(N(C)C)cccc12,*C[C@@H]1CNCC[C@H]1c1ccc(F)cc1,CN(C)c1cccc2c(S(=O)(=O)C[C@@H]3CNCC[C@H]3c3ccc(F)cc3)cccc12
211,*Nc1ccc(C2(C(=O)NCCC)CCC2)cc1,*Cc1ccnc(F)c1,CCCNC(=O)C1(c2ccc(NCc3ccnc(F)c3)cc2)CCC1
212,*c1cccnc1-c1cccc(N2CC[NH2+]CC2)c1,*c1c(Cl)cccc1Cl,Clc1cccc(Cl)c1-c1cccnc1-c1cccc(N2CC[NH2+]CC2)c1
213,*c1ncncc1F,*c1nc(C(=O)O)c(CCCOc2ccc(C#CCN(C)C)cc2F)s1,CN(C)CC#Cc1ccc(OCCCc2sc(-c3ncncc3F)nc2C(=O)O)c(F)c1
214,*C(=O)c1cnn2c(O)cc(-c3ccccc3)nc12,*c1cccc(C)c1,Cc1cccc(C(=O)c2cnn3c(O)cc(-c4ccccc4)nc23)c1
215,*N1C[C@@]2(CCC[C@](C)(Cn3cnc4ccc(C#N)cc43)C2)OC1=O,*C(=O)c1ccccc1,C[C@]1(Cn2cnc3ccc(C#N)cc32)CCC[C@@]2(CN(C(=O)c3ccccc3)C(=O)O2)C1
216,*c1cccc(C)c1,*CCCN(C)CCC(=O)O,Cc1cccc(CCCN(C)CCC(=O)O)c1
217,*C(=O)c1ccc(N2CCN(C)CC2)nc1SCCC,*S(=O)(=O)c1cccs1,CCCSc1nc(N2CCN(C)CC2)ccc1C(=O)S(=O)(=O)c1cccs1
218,*C(C)=O,*[C@@H](CO)COC(=O)CCCCCCCCC,CCCCCCCCCC(=O)OC[C@H](CO)C(C)=O
219,*N(CC=C(C)C)c1cccc(Oc2ccccc2)c1,*C(=O)NCC[N+](C)(C)CC(=O)[O-],CC(C)=CCN(C(=O)NCC[N+](C)(C)CC(=O)[O-])c1cccc(Oc2ccccc2)c1
220,*c1ccc(Cl)cc1-c1nnc(Cc2c(C)nn(C)c2C)o1,*Nc1ncc(C)s1,Cc1cnc(Nc2ccc(Cl)cc2-c2nnc(Cc3c(C)nn(C)c3C)o2)s1
221,*C(=O)c1ccc(C#N)cn1,*C(C)C=CC1=C(C)CCCC1(C)C,CC1=C(C=CC(C)C(=O)c2ccc(C#N)cn2)C(C)(C)CCC1
222,*Nc1ccc(C(=O)O)cc1F,*N1CCN(C(=O)c2cccc(NC(=O)C(C=O)(CC)CC)c2)CC1,CCC(C=O)(CC)C(=O)Nc1cccc(C(=O)N2CCN(Nc3ccc(C(=O)O)cc3F)CC2)c1
223,*CCC(=O)O,*N1CCCc2nc(C3(NC(=O)c4ccc(F)cc4)CC3)ccc21,O=C(O)CCN1CCCc2nc(C3(NC(=O)c4ccc(F)cc4)CC3)ccc21
224,*c1cc(F)c2c(c1C)CCCO2,*C(C)(C)C(=O)[O-],Cc1c(C(C)(C)C(=O)[O-])cc(F)c2c1CCCO2
225,*O[C@H](CO)CO[P@](=O)([O-])OC[C@@H](O)CO,*CCC[C@H](C)CCC,CCC[C@@H](C)CCCO[C@H](CO)CO[P@](=O)([O-])OC[C@@H](O)CO
226,*c1cc(F)cc(Cl)c1,*c1ccc2c(c1)C(C)(C)C(=O)N2,CC1(C)C(=O)Nc2ccc(-c3cc(F)cc(Cl)c3)cc21
227,*CCN(CC(=O)[O-])CC(=O)[O-],*CCCNC(=O)Nc1ccc(C(C)(C)C)cc1,CC(C)(C)c1ccc(NC(=O)NCCCCCN(CC(=O)[O-])CC(=O)[O-])cc1
228,*NC(C)C,*Cc1nnn[nH]1,CC(C)NCc1nnn[nH]1
229,*C(=O)N1CC[C@@]2(C(=O)Nc3ccccc32)[C@@H]1C(C)C,*C(=O)c1cnn2c(O)cc(-c3ccccc3)nc12,CC(C)[C@@H]1N(C(=O)C(=O)c2cnn3c(O)cc(-c4ccccc4)nc23)CC[C@@]12C(=O)Nc1ccccc12
230,*c1cc(Cl)ccc1OC1CCNCC1,*n1ccc2c(N=CC)ncnc21,CC=Nc1ncnc2c1ccn2-c1cc(Cl)ccc1OC1CCNCC1
231,*N(CC(C)C)[C@@H]1CNC[C@H](C(=O)N2CCOCC2)C1,*C(=O)CC,CCC(=O)N(CC(C)C)[C@@H]1CNC[C@H](C(=O)N2CCOCC2)C1
232,*c1nc2ccc(C(=O)[O-])cc2s1,*CCOc1ccc(C[C@H](OCC)C(=O)[O-])cc1,CCO[C@@H](Cc1ccc(OCCc2nc3ccc(C(=O)[O-])cc3s2)cc1)C(=O)[O-]
233,*c1ccc(N2CCN(C)CC2)cc1,*C(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H](NC(=O)C1(F)CC1)C(C)(C)C,CN1CCN(c2ccc(C(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)C3(F)CC3)C(C)(C)C)cc2)CC1
234,*Nc1ccccc1,*CCN1CCCC1,c1ccc(NCCN2CCCC2)cc1
235,*c1ccc2cc(C[C@@H]3SC(=O)NC3=O)ccc2c1,*C(=O)Nc1ccccc1,O=C1NC(=O)[C@H](Cc2ccc3cc(C(=O)Nc4ccccc4)ccc3c2)S1
236,*Cc1ccc(Br)cc1,*C(=O)c1ccc(C#N)cn1,N#Cc1ccc(C(=O)Cc2ccc(Br)cc2)nc1
237,*[C@@H]1O[C@@H](C)[C@H](O)[C@@H](OC(=O)c2c3ccccc3cc3ccccc23)[C@H]1O,*c1cnn(C)c1,C[C@@H]1O[C@@H](c2cnn(C)c2)[C@H](O)[C@H](OC(=O)c2c3ccccc3cc3ccccc23)[C@H]1O
238,*N1CCCC1,*c1nc(OC)nc(N2CCNCC2)n1,COc1nc(N2CCCC2)nc(N2CCNCC2)n1
239,*C(=O)Cc1ccc(CCCCn2ccnc2C)cc1,*c1ccc([N+](=O)[O-])cc1,Cc1nccn1CCCCc1ccc(CC(=O)c2ccc([N+](=O)[O-])cc2)cc1
240,*O,*c1cccc(-c2ccc([C@H](C)C(=O)[O-])cc2F)c1,C[C@H](C(=O)[O-])c1ccc(-c2cccc(O)c2)c(F)c1
241,*NCCN(CC)CC,*c1cccnc1-c1cccc(N2CC[NH2+]CC2)c1,CCN(CC)CCNc1cccnc1-c1cccc(N2CC[NH2+]CC2)c1
242,*CCCC(=O)O,*S(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,O=C(O)CCCS(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
243,*C(F)F,*N1CCN(c2ccc(F)cc2C(F)(F)F)C[C@H]1C,C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1C(F)F
244,*CC=CC(C)=CC(=O)O,*C(=O)c1cnc(C)nc1NCc1ccco1,CC(C=CCC(=O)c1cnc(C)nc1NCc1ccco1)=CC(=O)O
245,*[P@](=O)(OCC)OC[C@H](N)C=O,*c1c[nH]c2ccncc12,CCO[P@@](=O)(OC[C@H](N)C=O)c1c[nH]c2ccncc12
246,*[C@H]1O[C@H](COC(=O)Nc2ccncc2)[C@H](O)[C@H](O)[C@H]1O,*c1ccc(Oc2ccccc2)cc1,O=C(Nc1ccncc1)OC[C@H]1O[C@H](c2ccc(Oc3ccccc3)cc2)[C@H](O)[C@@H](O)[C@H]1O
247,*NC[C@H](O)CN1CCc2ccccc2C1,*Cc1cc(C)ccc1C,Cc1ccc(C)c(CNC[C@H](O)CN2CCc3ccccc3C2)c1
248,*C1Cc2cc(OC)c(OC)cc2C1=O,*N1CCN(Cc2ccc(Br)cc2)CC1,COc1cc2c(cc1OC)C(=O)C(N1CCN(Cc3ccc(Br)cc3)CC1)C2
249,*N1C[C@@](C)(O)CO1,*[C@@H](COc1ccc(C2(C(=O)O)CC2)cc1)[C@H](O)c1cc(OC)c(C)c(OC)c1,COc1cc([C@@H](O)[C@H](COc2ccc(C3(C(=O)O)CC3)cc2)N2C[C@@](C)(O)CO2)cc(OC)c1C
250,*[C@H](CO)CO[P@](=O)([O-])OC[C@@H](O)CO,*CC=C(C)CCC=C(C)C,CC(C)=CCCC(C)=CC[C@H](CO)CO[P@](=O)([O-])OC[C@@H](O)CO
251,*C(C)(C)C(=O)O,*N1CCC[C@@H](C(=O)[O-])C1,CC(C)(C(=O)O)N1CCC[C@@H](C(=O)[O-])C1
252,*c1cccc(C(F)(F)F)c1,*N1CCN(Cc2cccc(NC(=O)C3(C=O)CCOCC3)c2)CC1,O=CC1(C(=O)Nc2cccc(CN3CCN(c4cccc(C(F)(F)F)c4)CC3)c2)CCOCC1
253,*[C@@H](CC)[C@H](C)O,*N1CCC(c2ccc(OC(F)(F)F)cc2)CC1,CC[C@@H]([C@H](C)O)N1CCC(c2ccc(OC(F)(F)F)cc2)CC1
254,*c1ccc(C2CC2)nc1,*C(=O)Cc1ccc(O)c(OC)c1,COc1cc(CC(=O)c2ccc(C3CC3)nc2)ccc1O
255,*c1ccccn1,*c1cnc(C(F)(F)F)cc1CO,OCc1cc(C(F)(F)F)ncc1-c1ccccn1
256,*N1CCN(C(=O)CO)[C@H](C)C1,*c1nc2ccccc2n1C,C[C@@H]1CN(c2nc3ccccc3n2C)CCN1C(=O)CO
257,*CCOC[C@H](OCCO)[C@H]1O[C@@H](OCCO)C[C@H]1OCCO,*CC#CCC,CCC#CCCCOC[C@H](OCCO)[C@H]1O[C@@H](OCCO)C[C@H]1OCCO
258,*Cc1c(F)cccc1C(F)(F)F,*NS(=O)(=O)c1ccc(NC2CCOCC2)c([N+](=O)[O-])c1,O=[N+]([O-])c1cc(S(=O)(=O)NCc2c(F)cccc2C(F)(F)F)ccc1NC1CCOCC1
259,*NCc1cccc(OC)c1,*NCCC(=O)NCCSC(C)=O,COc1cccc(CNNCCC(=O)NCCSC(C)=O)c1
260,*C(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)o1,*N[C@H](C(=O)[O-])C(C)C,CC(C)[C@H](NC(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)o1)C(=O)[O-]
261,*S(C)(=O)=O,*c1cnn(C)c1,Cn1cc(S(C)(=O)=O)cn1
262,*CCCNCc1cccnc1,*[C@@H]1O[C@H](CN2CCCC23CCNCC3)[C@@H](O)[C@H]1O,O[C@@H]1[C@H](O)[C@@H](CN2CCCC23CCNCC3)O[C@H]1CCCNCc1cccnc1
263,*c1ccc(O)c(C)c1,*c1ccc2cc(Br)c(N)nc2c1,Cc1cc(-c2ccc3cc(Br)c(N)nc3c2)ccc1O
264,*c1ccc(C)n1CCOc1ccc(C[C@H](OCC)C(=O)[O-])cc1,*CC(F)(F)COc1ccccc1,CCO[C@@H](Cc1ccc(OCCn2c(C)ccc2CC(F)(F)COc2ccccc2)cc1)C(=O)[O-]
265,*[C@H](COC(=O)CCCCC)CO[P@](=O)([O-])OCC[N+](C)(C)C,*c1ccnc2ccccc12,CCCCCC(=O)OC[C@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)c1ccnc2ccccc12
266,*CCC=CC,*N1CCN(C(=O)Nc2ccccc2)CC1,CC=CCCN1CCN(C(=O)Nc2ccccc2)CC1
267,*[C@@H]1CCCN(C(=O)CC)C1,*c1ccc(C(=O)N[C@H](C(=O)NC)C2CCCCC2)o1,CCC(=O)N1CCC[C@@H](c2ccc(C(=O)N[C@H](C(=O)NC)C3CCCCC3)o2)C1
268,*C(=O)CCCC=CCC=CCC=CCC=CC,*NCC[N+](C)(C)CC(=O)[O-],CC=CCC=CCC=CCC=CCCCC(=O)NCC[N+](C)(C)CC(=O)[O-]
269,*NCc1ccc(OC(C)(C)C(=O)O)cc1,*C(=O)c1ccc(I)cc1,CC(C)(Oc1ccc(CNC(=O)c2ccc(I)cc2)cc1)C(=O)O
270,*c1ccc2[nH]c(=O)[nH]c2c1,*N[C@@H](CSCC(C)C)C(=O)O,CC(C)CSC[C@H](Nc1ccc2[nH]c(=O)[nH]c2c1)C(=O)O
271,*NCCC(=O)NCCSC(=O)CCCCCCCC,*C(=O)CSc1nnc[nH]1,CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)CSc1nnc[nH]1
272,*[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,*C(=O)CCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC(=O)[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
273,*NCCCCCC,*CCOCCOCCOCCO,CCCCCCNCCOCCOCCOCCO
274,*CCC[C@H](C)CCC,*N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1,CCC[C@@H](C)CCCN1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1
275,*C(C)c1noc(=O)[nH]1,*C1NC(=O)C(C)=C1C=C,C=CC1=C(C)C(=O)NC1C(C)c1noc(=O)[nH]1
276,*CCN(C)[C@H]1CCCCN1,*c1nn([C@@H]2CCCN(C(=O)CC)C2)c2ncnc(N)c12,CCC(=O)N1CCC[C@@H](n2nc(CCN(C)[C@H]3CCCCN3)c3c(N)ncnc32)C1
277,*c1ncccc1OCCc1c(C)nn(C)c1C,*C(=O)c1cc2ccccc2o1,Cc1nn(C)c(C)c1CCOc1cccnc1C(=O)c1cc2ccccc2o1
278,*N1CCC[C@@H]([C@@H](OCCNC(=O)OC)c2cccc(Cl)c2)C1,*CC(C)C,COC(=O)NCCO[C@@H](c1cccc(Cl)c1)[C@@H]1CCCN(CC(C)C)C1
279,*C(=O)c1ccc(NC(=O)C(C)C)cc1,*C(=O)C#Cc1ccc(OC)cc1O,COc1ccc(C#CC(=O)C(=O)c2ccc(NC(=O)C(C)C)cc2)c(O)c1
280,*[C@H](COC(=O)CCCCCCCCCCCC)COP(=O)(O)O,*CC(C)=CC(=O)O,CCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)O)CC(C)=CC(=O)O
281,*CC1CC1,*CCCC(=O)CC=CCC,CCC=CCC(=O)CCCCC1CC1
